docid;comment;label
410275;මේගොල්ලන්ගෙන් නිදහසට කරුණු අස අසා ඉන්න දෙයක් නැහැ. අනාගතයේදීත් දුෂිත වැඩ කරන්නට බලාපොරොත්තු වන අයටත් පාඩමක් ඉගෙනගැනීමට දඬුවම් කිරීමයි කළයුත්තේ.;NEGATIVE
410275;දුප්පත් මිනිසුන්ගේ සල්ලි ගිලපු වැරදිකාරයන්ට උපරිම දඬුවම් දියයුතුයි. නීතිය ක්‍රියාත්මක වෙන්නේ නැති එකයි හේතුව. ස්වභාව ධර්මයෙන් හරි දඬුවම් ලැබේවි;NEGATIVE
410275;වරදක් කර නැත්නම් ඉතින් බයවෙන්න දෙයක් නැහැනේ;POSITIVE
412222;ඇයි අපේ දේශපාලුවන්ට බැරි මේවා කරට අරගෙන යම් වැඩකටයුත්තක් කරන්න උනන්දුවෙන්න. එ්කත් පිට සමාගමකට පවරලා.;NEGATIVE
412222;මේ සඳහා ඉදිරිපත් වීමට දේශීය සමාගම් නැතිද ? අපේ කුණු ටිකෙනුත් ප්‍රයෝජන ගන්නේ විදේශීය සමාගම්.;NEGATIVE
412222;කුණු ප්‍රතිචක්‍රීකරණය කරන එක වඩා හොදයි.මිනිසුන්ට හොදට හුස්මගන්න පුළුවන් වීම ලොකු දෙයක්.;POSITIVE
412222;මෙන්න හොඳ වැඩක්. කොළඹ ලස්සන කරන හරිම සහ කල්පවතින ක්‍රමය . කලින් ලස්සන කරනවා කියලා කලේ පිට ඔපයට සල්ලි නාස්ති කරපු එක.;POSITIVE
412222;මෙන්න යහපාලනේ හොද වැඩ ...;POSITIVE
412222;කොලොන්නවෙ අපිට සතුටුදායක දෙයක්.;POSITIVE
412222;හොඳ වැඩක් ජයවේවා;POSITIVE
412222;ඕක පස් වලින් වහල ගස් හිටවන්න. කොච්චර සුන්දර කඳු යායක් වේවිද.;POSITIVE
412222;අනුරාධා, එක කන්දකට එහෙම කරලා බලමු. හිතාගන්නවත් බැරි හොඳ ප්‍රතිපල ලැබෙන්න ඉඩ තියෙනවා.;POSITIVE
412222;ඔය කුණු කන්දට දවසකට මිනිස්සු ගෙනත් දාන කුණු වල බර ටොන් 6000 ට වැඩ වැඩිනම්, ඔය කුණු කන්ද ජීවිතේට හිස් වෙන්නෑ.;NEGATIVE
412222;එස් එම් මරික්කාර් මහතාට පින් සිදුවන්නට ඔහුගේ මැදිහත් වීමත් නිසා මේක ඉක්මනින් මෙහෙම ඉවර වුණ එක කොලොන්නාවට සිදුවූ යහපතක් , අපේ ඡන්දය මරික්කාර් මහතාට;POSITIVE
412222;කව්රු කරත් මේවා හොඳ වැඩ.;POSITIVE
412222;කරන්න යන වැඩේට අපගේ සහයෝගය ලැබෙනවා.;POSITIVE
412222;සෞදියේ නම් මෙවැනි කුණු කදු පස් පුරවලා සමතලා කර ලස්සන කර ගස් වවනවා කාලයක් ගියාට පසු බැලුවම කුණු කන්දක් තිබුනද කියලා ඔයන්න බැහැ.;POSITIVE
412222;එංගලන්තෙත් එහෙමයි. මේක එංගලන්තේ සමාගමක් නම් මොකද එක සුදු මහත්තයෙක්වත් නැත්තේ. මට නම් සැකයි. අනික අවුරුදු හයක්. මේක මොකක් හරි බොරුවක් වෙන්න ඕනේ.;NEGATIVE
412222;මේ තීරණය ගැන නම් ඇත්තටම සතුටුයි ගොඩක්;POSITIVE
412222;කොහොමහරි කමක් නැහැ මේක ඉවත්වෙනවා නම් ඇති;POSITIVE
412222;විෂ ද්‍රව්‍යත් ඉතුරු කරලා ඉවරයි. ගස් වැවීම කියන්නේ මූලික අදහස විතරයි. එක කරන්නේ කොහොමද අභියෝග මොනවද කියන එක සොයා බලන්න වෙනවා. මතුපිටින් දැකලා යම්කිසි කරුණක් කියලා විරෝදය පාන එක නිවැරදි නැහැ.;NEGATIVE
415905;මත්තල ගුවන් පොටුපළ අනවශ්‍ය කිව්වා නේද අපේ කුහක මිනිසුන්ගේ කතා;NEGATIVE
415905;කෝ දැන් ජලය බැසයන ක්‍රමවේද තියෙනවද? කට්ටිය දැන් කටින් බතල හිටවන පාලනයක් තියෙන්නේ;NEGATIVE
415905;අයහපත් කාලගුණයට විතරක් ගොඩබාන්න මත්තල මොකටද?;NEGATIVE
415905;දමිත්, ජාත්‍යන්තර ගුවන් තොටුපලක් අවශ්‍යයි. නමුත් මත්තල වගේ දුෂ්කර පළාතක නෙමෙයි.;NEGATIVE
415905;මත්තල අවශ්‍ය වෙන්නේ මේ අවුරුද්දකට සැරයක් ගුවන් යානයක් හරවලා යවන්නද? ඒ සඳහා ඉන්දියාවේ ගුවන් තොටුපළවලට සුළු මුදලක් ගෙවලා වෙන් කරගන්න පුළුවන්. එ්කට සුදු අලියෙක් වගේ මත්තල තියාගන්න ඕනෑ නැහැ.;NEGATIVE
415905;දුප්පත් මිනිසුන්ටමයි හැම කරදරයක්ම;NEGATIVE
415905;දමිත්ගේ ටිකිරි මොළේ නියමයි;POSITIVE
415905;දැන් මත්තල වටිනවා සමහරුන්ට;POSITIVE
415905;ලංකාවේ මාසෙකට සැරයක් මේ වගේ අයහපත් කාලගුණයක් එනවා නම් ඇමෙරිකානු ඩොලර් බිලියන ගණන් වියදම් කරලා මත්තල වගේ අමතර ගුවන් තොටුපොළක් හැදුවට කමක්නැහැ. නමුත් ආයෝජිත ප්‍රාග්ධනයට ලැබෙන ප්‍රතිලාභය ගැනිය නොහැකි තරම් නම් ඒවා නාස්තිකාර වියදම් වෙනවා. අපි අපේ සාක්කුවෙන් අරන් ආණ්ඩුව මේ කරපු සහ කරන නාස්තිකාර වියදම් වලට සුදුහුණු ගාන එක පුදුමසහගතයි.;NEGATIVE
415905;විකල්ප ජාත්‍යන්තර ගුවන් තොටුපළක වටිනාකම දැනෙන්නේ මෙවන් අවස්ථා වලදීය.;POSITIVE
415905;වැස්සට ගුවන් යානා ගොඩබාන්නත් හරිම අසීරු වෙන්න ඇති;NEGATIVE
415905;අව්ව පායන කාලෙට අව්ව වැඩියි. වහිනකොට වැස්ස වැඩියි. අනතුරු වැඩියි. දුෂිතයෝ වැඩියි. දුප්පතුන් වැඩියි. මොනවායින් අඩුවක්ද....?;NEGATIVE
415905;ගං වතුරට හේතුව විදිමත් කාණු පද්ධතියක් නැතිකමයි.;NEGATIVE
415905;අයහපත් කාලගුණය නිසා මිනිස්සු කී දෙනෙක්ටනම් කරදරද.?;NEGATIVE
415905;දමිත් ඔබ හරි ඔබගේ අදහස සත්‍යක්;POSITIVE
415905;අපේ අයට තියෙන අමාරුව රටට මොනවා වුණත් පක්ෂයට දොස් කියන එක. එ්ක පේනවා මෙතන අදහස් වලින්;NEGATIVE
416081;රණවිරුවනි ඔබට බොහෝ පින්;POSITIVE
416081;ඔබ සැමට රටේ ජනතාවගේ ආචාරය.;POSITIVE
416081;එදත් අදත් කළ සේවය අපට අමතක නැහැ විරුවනි;POSITIVE
416081;වෙසක් සඳ නැගෙද්දී ජීවිත දෙකක් බේරාගෙන කරගත් කුසල කර්මය විරුවන් වූ ඔබ සැම දෙනාටත් ඇති දැඩි කල දෙමාපියනටත්. ගුරුවරුන්ටත්,ඒකාරව ලැබේවා.;POSITIVE
416081;ඔන්න නියම වීරයෝ. නියම පින්කම් තමයි රණ විරුවන් කරලා තිබෙන්නේ.;POSITIVE
416081;ඔබලා හැමදාමත් අපේ වීරයෝ වෙනසක් නෑ.;POSITIVE
416081;එදත් අදත් කවදත් රටත් රටේ ජනතාවත් බේරා ගත් නියම රණවිරුවන් වන්නේ ඔබලා මිසක් සීතල කාමරවලට වෙලා හිටපු දේශපාලකයෝ නෙමෙයි . රටේ ජනතාවගේ ප්‍රණාමය කවදත් ඔබටයි .;POSITIVE
416081;අපේ උත්තමාචාරය. ජය වේවා !;POSITIVE
416081;ජිවිතයක් බේරාගෙන ජීවත්වීමට ඉඩසලසා දුන් ඔබට සැමට බොහොම පින් , එමෙන්ම අපේ ජනතාවත් මෙවැනි ආපදාකාරි අවස්ථාවල ප්‍රවේසමින් කටයුතු කරන්නේනම් ඔවුනට මෙවැනි කරදර වලට මුහුනදිමට සිදුනොවනු ඇත.;POSITIVE
416081;ඔබ සැමට දළදා සමිදු පිහිටයි යොදබල යෝධ ශක්තිය ලැබේවා. රෝහල් ගත ඔබලාට ඉක්මන් සුවය ලැබේව.;POSITIVE
416081;වීරත්වය, බලකාමයෙන් ඉදිමුන දේශපලනයන් විසින් උදුරා ගනු ලැබුවද, ඔව්න්ට ඒ වීරත්වය දරාසිටීමට නොහැකිවිය. මන්දයත් ඒ ඔව්න්විසින් බලහත්කාරයෙන් උදුරාගනු ලැබුවක් මිස උපයාගත් දෙයක් නොවූ බැවිනි. නමුත් නුඹලාගේ වීරත්වය සදා අප සමගයි. ඒ නුඹලා සැබෑ වීරයන් වනබැවිනි.;POSITIVE
416081;මෙන්න නියම විරුවෝ නැතුව එක එක්කෙනාගේ කීමට මිනිමරපු,රාජකාරිය පැහැර ඇරලා ඇවිත් අපරාද කරන අය නෙවෙයි;POSITIVE
416081;රණවිරුවනි ,එදත් ,අදත් ,මාගේ ප්‍රණාමය .තෙරුවන් සරණයි;POSITIVE
416081;ඔබ සැමට ජාතියේ ප්‍රණාමය.සියලු දෙවියන් ඔබලාව රකීවා.;POSITIVE
416081;ඔබසැමට ජාතියේ උපහාරය ලැබිය යුතුය... මුහුදේ අතරමන් වී සිටිත්දී ඔබ දැකීමෙන් ඔවුන්ට දැනුනු සතුට හිතාගන්න පුළුවන්. ධීවර සොයුරන්ට ඉක්මන් සුව පතමු...!;POSITIVE
416081;හොද දෙයක්. ඔබට පිං. රණ විරුවන්ට ගරු කල යුතුය.;POSITIVE
416081;එදත් වීරයෝ, අදත් වීරයෝ, හෙටත් වීරයෝ.;POSITIVE
416081;දෙවියනේ, මොනතරම් ලොකු පිනක්ද?;POSITIVE
416081;නියම හමුදාවක් සැණින් ආපදා කරා යාමට 24 පැයේ සුදානම්ව සිටිය යුතුයි. පුහුණුව, කැපවීම, ශක්තිය, බිය නොවීම මේ සියල්ල දැන් ලංකාවට තියනවා.;POSITIVE
416081;අපේ ගුවන් හමුදාවට ජයවේවා!;POSITIVE
416081;තමන්ගේ ජීව්තය පරදුවට තියල අනුන්ව බේර ගන්න තරම් උතුම් හිතක් තියන හමුදාවක් අපිට ඉන්න එක ගැන මටනම් හිතනකොටත් සැනසීමයි.;POSITIVE
416081;අගේ ගෞරවනීය උත්තමාචාරය;POSITIVE
416081;ලක් අම්මගේ කිරි බි හැදුනු රණවිරු දරුවන්ගේ තවත් වික්‍රමයක් . ඔබ සැමට දළදා සමිදු සරණයි.;POSITIVE
416081;ඔබයි නියම වීරයෝ.;POSITIVE
416081;පින් සිදුවෙනවා! ඔබට ජයවේවා!;POSITIVE
416081;අපේ ගුවන් හමුදාවට ජයවේවා!;POSITIVE
416081;සුපිරියි රණවිරුවනි! ඔබට බොහෝ පින්!;POSITIVE
416081;ඔබ හැමදාමත් අපේ වීරයෝ. වෙනසක් නැහැ.;POSITIVE
417840;ලස්සන කොළඹ නඩත්තු නොකිරීමේ අනිටු ප්‍රතිපල;NEGATIVE
417840;අප ලංකාදීප පුවත්පත අපේ ශ්‍රී ලාංකීය ජනතාවට ඉතාමත් වැදගත් හා තම රට ලෝකය තුළ සිදුවන සෑම තොරතුරක්ම විගසින් ලබාගත හැකි අතර සෑම තොරතුරක්ම සත්‍ය තොරතුරු වේ. ඔබ සියලු දෙනාට ස්තුතියි!;POSITIVE
417840;ඉතා ඉක්මනින් වැඩිකළ වැට් බදු ඉවත් කරන්න. දුප්පත් ජනතාව මත වැට් බදු දාලා ඔවුන් අසරණ වෙලා;NEGATIVE
417840;ඔන්න පේනවා නේද රටක කරපු සංවර්ධනය. පහත් බිම් ගොඩ කරලා තට්ටු ගොඩනැගිලි හැදුවා. හයිවේ කියලා වෙල් ගොඩකරලා පාරවල් හැදුවා. දැන් පොඩි වැස්සක් ආවත් ඒ වතුර ටික උරා ගන්න පොළොවක් නැහැ. මේවා සිදුවන්නේ විෂයය පිළිබඳ උගතුන්ගේ අදහස් පිළිනොගන්නා නිසා. 1977 න් පසු බලයට ආ සියළුම ආණ්ඩු මේ අනුවණ සංවර්ධන යෝජනා වැඩවලට වගකිව යුතුයි. සියළුම සංවර්ධන යෝජනා ක්‍රම පරිසරයට, සොබා දහමට පමණක් නොව අනාගතයට මෙන්ම අනාගත මානසික ආධ්‍යාත්මයටත් එකඟව සිදුවිය යුතුය.;NEGATIVE
417840;විපතට පත් සෑම දෙනාටම ඉක්මන් සහනය ලැබේවා.අප එකාවන්ව එකමුතු වී මේ අයට උඩු කල යුතුයි;POSITIVE
417840;සමහර ගම්වල යමක් කමක් තිබුණු උගත්කමක් තිබුණු උදවිය ගමේ බොහොම සුන්දර පරිසරයත් එක්ක තිබුණු ඉඩම් විකුණලා දරුවන්ට උගන්වන්න කියලා කොළඹ ගියා. එ්ත් ඒ මිනිස්සු විඳින දුකේ හැටියට ගම්වල මිනිස්සු එක වේලක් කාලා හරි සුන්දර ජීවිතයක් ගතකරනවා කියලා දැනෙන්නේ මේවගේ වෙලාවල් වලට තමා. ගංවතුර පහව ගියාට පස්සේ කොළඹ මිහිපිට අපාය වගේ තියෙයි;NEGATIVE
417840;අනේ මන්දා නිමල් බැන බැන අදහස් දැම්මට අන්තිමට යන්න ඉතුරුවුණේ හයිවේ එක විතරයි නේද. අපි රජයට ඇඟිල්ල දික්කළාට වැඩක් නැහැ. ජනතාව විදියට අපි වුණත් කාපු දේ කාපු තැන දාලා යන, ප්ලාස්ටික බෝතල් පොලිතින් වැනි දේ හැමතැනම දාන විනයක් නැති ජාතියක්. අනිත් අයට බනින්න කලින් අපේ වැරදි ටිකක්වත් හදා ගත්තොත් හොඳයි. හැමදේටම දේශපාගනේ ගාවාගන්න අපේ උගත් මහජනතාව පොඩ්ඩක් හිතුවොත් තේරෙයි අපි සේරම වැරදියි කියලා;NEGATIVE
417840;මෙතන හයි වේ හැදුව කියල නෙමෙයි වතුර ගලල තියෙන්නේ. මේක තිබුනත් නැතත් වතුර ගලනවා. ඒ පැත්තේම මිනිස්සු කියනවනේ පහත බිම් කියල. පැල්පත් අයින්කරලා තට්ටු නිවාස හැදුවේ නැත්නම් තවත් මිනිස්සු අනාත වෙනවා. තුන්කල් බලලා මේවා හදපු එක ලොකුදෙයක්.;POSITIVE
417840;නිමල්. හයිවේ එක මේ පුදේශයේ යන්නෙ කනු උඩ උඩින් එකනෙවෙයි පසු ගියකාලෙ පවිතු කළ ජල මාර්ග දිගටම සුද්ද කළා නම් මේවා අවම කරගන්න තිබුනා. කොහොමත් සවභාවික විපත් වලින් කිසිම රටකට ගැලවෙන්න බෑ. එය පවතින හො තිබුන රජයේ වැරදි ලෙස හුවා දක්වනෙ දේශපාලන ළදරුවන්.;NEGATIVE
417840;නිමල් මහතාණෙනි, ඔබ හරියටම හරි.;POSITIVE
417840;මෙවැනි අවස්ථාවක ජාතිබේද නොසළකා අපි සියලු දෙනාම අවතැන් වූ ජනතාවටට අපගේ සහයෝගය ලබාදිය යුතුයි. පවතින රජයට හෝ තිබු රජයට බැන වැදීමෙන් පලක් නොමැත;POSITIVE
417840;මෙගා පොලිස් ව්‍යාපෘතිය පටන්ගන්න කලින් මේ ගැන දැඩි අවධානය යොමුකිරීම අතිශයින් වැදගත්. නිමල් මහතා කියපු විදියටම අවිධිමත් සංවර්ධන ව්‍යාපෘති වල ප්‍රතිඵල තමා දැන් දැන් වාර්ෂිකව මතුවෙලා එන්නේ.;NEGATIVE
417840;නිමල් සමඟ 100% එකඟයි.;POSITIVE
417840;පිඩාවට පත් ජනයාට පිහිට වෙමු.;POSITIVE
417840;හොඳ කාණු පද්ධතියක් නැතිකම මීට හේතුවයි.;NEGATIVE
417840;නිමල් මහතාණනි ඔබ හරියටම හරි. ඔබවැනි අය රටට අවශ්‍යයි. සත්‍ය කථා කරන්න;POSITIVE
418992;වෙන බවලත්තු නම් රන්මාල බඳින්නේ බෙල්ලේ මෙයා මොකොටද ඒක තනපටේ බැන්දේ ? මේ ලිපිකාරිණිය ලක්‍ෂයක් පමණ වටිනා රන් දම්වැළ වැඩට යන්න බඳිනවා නම් මගුල් ගෙදරකට එහෙම යන්න කෝටියක මාලයක් එල්ලන් යනවා ඇති නේද ? අනේ මෙහෙමත් ගැණු;NEGATIVE
418992;මෙහෙමත් සිහියක් නැති ගැහැණු!;NEGATIVE
418992;නියම වැඩේ තමයි ඒකත්;POSITIVE
418992;අයියෝ මෙහෙමත් වැඩ!;NEGATIVE
418992;මොනා වුනත් ලජ්ජාවට බයට හැදුන වැදගත් කාන්තාවක්;POSITIVE
418992;කොහොමහරි මාලේ හම්බවුණ එකම මදැයි;POSITIVE
418992;නසාර් කිවුවා හරියටම හරි;POSITIVE
418992;මදැයි කරගත් දේ!;NEGATIVE
418992;හිනාවෙන්න කියාපු විහිළුව!;POSITIVE
419314;සැමියා රට නම් බිරිඳත් කැමති නම් තාප්පයෙන් පනින්න උවමනා නැහැ. දොර ඇරලා ගන්නවනේ. මේ පිරිමියා කියන්නේ බොරු;NEGATIVE
419314;ඕනෑ වැරදි වැඩක් කරලා කියන්නේ “ඕක තමා කියන්නේ අපි නොදන්නා ගැණු මායම්“ කියලා.;NEGATIVE
419314;අසල් වැසියාට ප්‍රේම කරන්නට යන්ට ඇතයි සිතමි;POSITIVE
419314;මනුස්සයත් රටනම් , තව මිනිහෙක් තාප්පෙන් පනින්න ගිහින් පාත් වුනානම් කාන්තාව මොනවා කිවත් අපිටත් ඉතින් බලන්න වෙන්නේනම් වපර ඇහෙන තමා;NEGATIVE
419314;කාන්තාව මෙයාට එන්න කීවානම් තාප්පයෙන් පනින්නේ මොකටද ඉස්සර ගේට්ටුවෙන්ම යනවනේ. මේකාගේ බොරු. ඔයවගේ වැඩ නොකරපු අයට කියන්න හොඳයි ඔය බොරු. නේද අනේ;NEGATIVE
419314;බමුණු, අද ඉන්න කාන්තාවෝ අපේ කාලේ වගේ නෙමෙයි. කට්ටයි. ඔයා කෝකටත් තාප්පෙන්ම එන්න කිව්වද දන්නේ නැහැනේ. එතකොට එයා බේරිලානේ;NEGATIVE
419314;හැබෑවටම එන්න කිව්වා නම් තාප්පයෙන් පනින්නේ මොකටද?මොහු හදන්නේ යන යකා කොරහත් බිඳගෙනම යන්නයි;NEGATIVE
419314;ඇත්ත දැනගන්න පොලිසියටම යන්න වෙයි. මහා හොරෙක් වහාම මතක හිටින දඩුවමක් දියයුතුයි.;NEGATIVE
419314;හරියට තාප්පෙන්වත් පැනගන්න බැරි කෙනෙක් ගැන ඉතින් වෙන මොන කතාද?;NEGATIVE
419314;වෙන්නප්පුවේ අය නම් පැත්ත පළාතේ වැද්දගන්න එපා. ඔය පළාතේ අය ළඟින් ගියොත් ඇහැක් නැහැ.;NEGATIVE
419314;බමුණුගේ කතාව ඇත්ත.;POSITIVE
42230;ඕනෙ නැති වැඩමනේ කරන්නේ.;NEGATIVE
42230;සමහර හාමුදුරුවොත් කියනවනේ නිධන් හාරන එක හරි කියල.අනේ අපේ රටටත් ගිය කලක්..!!!;NEGATIVE
42230;දෙවියෝ පය ගහන්න බය තැන මෝඩයෝ පිණුම් ගහනවා කියන්නේ මෙන්න මේකට තමයි. අනේ කාලේ වනේ වාසේ කීවාලූ..;NEGATIVE
42230;නසාර්.. නිදන් කියන්නේ ලංකාවේ ඉතිහාසය ඒව අනාගතයට ඉදිරිපත්කරන්න ඕනේ. කවුරු කළත් වැඩේ වැරැදිමයි නිසි දඬුවම් දෙන්න ඕනේ.;NEGATIVE
42230;නසීර් අපි කරන්න ඕන ජාතික උරුමයන් රැකගැනීම මිසක් ඒවා විකුණන් කන එක නෙවෙයි. අපේ රටේ මුල් පදනම තමයි පුරාවස්තු කියන්නේ. අතීතය අමතක කරන ජාතියකට අනාගතයකුත් නෑ.;NEGATIVE
42230;කෞතුකාගාර වලට දෙනවා කියන්නේ නිධන් හොරුන්ට වැඩේ ලේසි කරනවා කියන එකනේ...;NEGATIVE
42230;අර වසවර්තියගෙන් අහලා බැලුව නම් හරි;POSITIVE
42230;මේ අයට දෙන දඩුවම් බරපතළ කරන්න ඔනි අනික් අයටත් රිදෙන්න එක්ක;NEGATIVE
42230;අපේ අයට හොදට ගැඹුරට හාරන්න පුළුවන් බව නම් පේනවා;POSITIVE
42230;මේවා කරන අයට ගස් බැදලා ගහන්න ඕනි;NEGATIVE
423258;මිතුරෝ ආශ්‍රය කරද්දි නම් පරිස්සමට කරන එක හොඳයි. හැබැයි මිතුරා මොන සන්නියෙන් ආවත් බිරිඳ යහපත් නම්, ගුණවත් නම්, පති පතිනියක් නම් ළඟට කිට්ටු කරනවා බොරු. කණගාටුවට කරුණ නම් අද එහෙම පතිපතිනියන් හොයාගන්න එක තමයි අමාරු.;NEGATIVE
423258;අධික විශ්වාසය, නොදන්නා අය පමණට වඩා ආශ්‍රය කරන්න යාම සහ අසීමාන්තික රාගය වගේ කරුණු නිසා අවසානයේ අත්වන්නේ විනාශය පමණි. මේ සිද්ධියට සම්බන්ධ චරිත තුනේම අඩුපාඩු හින්දා තමා මේ අකරතැබ්බය සිදු වුණේ.;NEGATIVE
423258;යහළුවකු ගෙදර නිදාගන්න ඉල්ලනවා කියන්නේ මර උගුලක්ම තමයි.;NEGATIVE
423258;තමන්ගේ නෝනාගේ සහෝදරයෙක් නොවන කිසිම කෙනෙකු ගෙදර සාලයෙන් එහාට ගන්න හොඳ නැහැ. දකින දකින පිරිමි ගෙදර එක්කගෙන ඇවිල්ලා නවාතැන්දෙන මේ ස්වාමි පුරුෂයාගේ මොළය හොඳ නැහැ. අනෙක එයා මොකටද වෙනත් කාමරයක නිදාගන්න ගියේ? ගෙදර ආගන්තුක පිරිමියෙකුත් ඉන්දැද්දී.;NEGATIVE
423258;මේ කතාවේ ඉන්නේ වයසින් මුහුකුරාගිය යාලුවෝ දෙන්නෙක්. මෙතන වැරදිකරු ගෙදර ස්වාමියා ලෙසයි මම දකින්නේ;NEGATIVE
423258;ගැහැණු පොඩි බුරුලක් දුන්නොත් පිරිමි උපරිම ප්‍රයෝජන ගන්නවා.;NEGATIVE
423258;මේ කතාවේ කියවෙන ගැහැණියත්, ආගන්තුක මනුස්සයාත් දෙන්නම කලින් ඉඳලාම යහපත් හැසිරීමක් තිබුණ අය නොවෙන්න ඇති. ඒ නිසා තමා හම්බවෙලා බොහොම කෙටි කලකින්ම, කොටින්ම ස්වාමි පුරුෂයා ගෙදර ඉඳිද්දිම අනාචාරයේ හැසිරුණේ.;NEGATIVE
423258;මේ ප්‍රශ්නයේදී ගෙදර සැමියාත් වැරදියි;NEGATIVE
423258;මෙතන ගෙදර මිනිහගේත් වැරැද්දක් තියෙනවා. බිරිඳයි දරුවොයි එක්ක තමන්ගේ කාමරේ නිදාගත්තා නම් ඉවරයිනේ. එතකොට වෙන කාටවත් ඒ කාමරේට එන්න බැහැනේ.;NEGATIVE
423258;බිරිඳට වැඩිය යාළුවො ලොකු කරගත්තහම ඔහොම තමයි වෙන්නේ. ලංකාවේ ගොඩක් පිරිමින්ට අරක්කු සහ යාළුවො දැක්කහම බිරිඳව අමතක වෙනවා. නමුත් යාළුවො ඔවුන්ගේ බිරින්ඳෑවරුන් ගැන හොඳට මතක තියාගෙන ඉන්නවා.;NEGATIVE
423258;මේක තනිකරම බීමට ඇබ්බැහි වුණ මිනිහගේ වරද.;NEGATIVE
423258;කසාද බැන්දට පස්සෙ යාළුවො ගෙදර ගෙනත් මත්පැන් සාජ්ජ දාන එක නම් බොහොම හොඳ නැති දෙයක්.;NEGATIVE
423258;මෙතැනදී අරක්කු වලට දොස් කියන එක වැරදියි. මිනිස්සුනේ වැරදි කරලා තියෙන්නේ. අරක්කු අහිංසකයි.;NEGATIVE
423258;ඍෂිවරයන් කියන පරිදි, ස්ත්‍රියක් පතිවත රකින්නේ තමා කැමැති පුරුෂයාත්, සුදුසු තැනකුත්, වෙලාවකුත් ලැබෙන තෙක් පමණි.;NEGATIVE
423258;යාළුවා අදුර ගන්නේ කොහොමද බිරිඳවත් අඳුරගන්න බැරිකොට අයියෝ සල්ලි;NEGATIVE
423258;සැමියා සහ බිරිඳ දෙදෙනාම වැරදියි.;NEGATIVE
423258;දැන් කාලේ ගැහැණුත් එකයි, පිරිමිත් එකයි. සතුන්ට එහා.;NEGATIVE
423258;අඹ යහළුවෝ කියන්නේ මේ වගේ අයට;POSITIVE
423258;කලින් තිබුන සම්බන්ධයක් වෙන්නැති. අනේ පව් අහිංසකයා. යාලුවට බෝන්න දිලා වෙච්ච දෙයක්.;NEGATIVE
42618;අනේ අපේ රටට ගිය කලක්.......;NEGATIVE
42618;නිදන් හාරන අයට මරණ දඩුවම දිය යුතුයි.....;NEGATIVE
42618;අතිගෞරවණීය මහනායක මාහිමිපාණන් වහන්ස, මේවා කරන අයට යහතින් සොහොන්වලක වත් සැතපෙන්න ඉඩකඩ ලැබෙන එකක් නැහැ.අකුණු ගහවි කරන මේ පවුකාර වැඩවලට. මේ අය මතුපිටින් පෙන්වන ආගමික ලැදියාව අවංකවම පපුව ඇතුලේ දකින්න වත් නැහැ මහ නායක මාහිමි පාණන්වහන්ස.බුදුරදුන් දිවමන් කළ කොසොල් රජු දැකපු හීන දැන් එකින් එක හැබෑ වෙන ලකුණු පහළ වෙලා තියෙන්නේ. මනුෂ්‍ය ලෝකේ සම්පූර්ණයෙන්ම අවීචි මහා නරකාදියටත් වඩා නරක තැනක් වේගන එන්නේ. සතර ආපායෙන් චුත වෙච්ච පවුකාරයෝ තමයි දැන් වැඩිපුරම මනුස්ස ලෝකෝ උපදින්නේ කියලා පේනවා මේ අය කරන කියන දේ බැලුවම.. අම්ම අප්ප සහෝදර සහෝදරියෝ දූ දරුවෝ වැඩිහිටියෝ හ﻿ඳුනන්නේ නැති තිරිසන් සමාජයක් බවට අපේ සමාජයම ක්‍රමිකව පත්වේගනයි එන්නේ. මේ සේරම මතුපිටින් පෙන්වන ආගමික භක්තිය ප්‍රතිපත්ති තුළ නොතිබෙන නිසායි. හක්කේ බුදුරැස් බොක්කේ දඩ මස් සංකල්පයට අනුව කටයුතු කරන අය අතේ තමයි දැන් බලය රැඳිලා තියෙන්නේ මේ සෙරටම හේතුව ඒකයි අපේ නායක ස්වාමීන්වහන්ස.;NEGATIVE
42618;අපේ හාමුදුරුවෝ එහෙම කිව්වට සමහරු කියන්නෙ වෙන වෙන කතානේ..........;NEGATIVE
42618;මුකුත් නොදන්න තොත්ත බබාලා...........!!!!!!;NEGATIVE
42618;කමල්ගෙ කතාව නම් ඇත්ත තමයි...;POSITIVE
42618;මේව කරන්නෙ අබෞද්ධයො නෙමෙයි.නිකරුනේ ඒ අයට දොස් කියන්න එපා.....;NEGATIVE
42618;අනේ අපේ හාමුදුරුවනේ අපිත්සංවේගයෙන්, කේන්තියෙන්.....;NEGATIVE
42618;නඩුත් හාමුදුරුවන්ගේ බඩුත් හාමුදුරුයවන්ගේ......කාට කියන්නද මේවා..........;NEGATIVE
426858;ලලිත්, ඔයාගේ අදහස නිසා, හේවාවිතාරණ මහත්තයා අවුරුදු 30ක් ඇමරිකාවේ පරිභ්‍රමණය වෙන බව මුළු විශ්වයටම හඳුන්වා දීම ගැන ඔයාට අපි කොහොම ස්තුති කරන්නද මන්දා;POSITIVE
426858;ලෝකය තාක්ෂණ දියුණුව අතින් දිනෙන් දින ඉදිරියට යනවා;POSITIVE
426858;අලුත් දේවල් සොයා ගන්නවා අපේ රටේ මිනිස්සු අවුරුදු 68 කුණු ගඳ ගහන පක්ෂ දෙක බලයට ගේන්න හදනවා;NEGATIVE
