,Word,Coefficient
1874,උන්ලග,-0.11015036984288165
3453,කෙරැවාව,-0.11015036984288165
3530,කොතනත්,-0.11015036984288165
6556,නොවෙ,-0.11015036984288165
9456,ඹය,-0.11015036984288165
10272,ලොවෙ,-0.11015036984288165
12715,හැදියාව,-0.11015036984288165
3884,ගැනවත්,-0.11024674709486144
8098,බහුතර,-0.11026490810327429
9459,යකඩ,-0.11026627337908626
7005,ප්‍රඤව,-0.11028805003902083
2330,ඔබන්න,-0.11040326165090422
5648,දෙපාරක්,-0.11040326165090422
8223,බෑනෙක්,-0.11040326165090422
8716,මල්ල,-0.11040326165090422
10226,ලිහන්න,-0.11040326165090422
2167,එල්ල,-0.11045219710519928
10275,ලෝකය,-0.11046869310565206
12,10,-0.1106897541226521
3215,කියන්නේ?,-0.11080590836228495
1603,ඉන්නව,-0.11090369662907458
1740,ඊර්සියාව,-0.11093377406435677
7550,පිළිබිමු,-0.11093377406435677
1419,ඇරියොත්,-0.11100855723629452
893,අවාසිවෙන,-0.11107769795004875
4282,ඡ,-0.11107769795004875
4291,ඡා,-0.11107769795004875
6020,නවතා,-0.11107769795004875
8000,බලනවාද?,-0.11107769795004875
9701,රඡසැප,-0.11107769795004875
10066,ලනු,-0.11107769795004875
12813,හිටල,-0.11107769795004875
12828,හිටියානම්,-0.11107769795004875
5037,දගලනවා,-0.111143229574834
8283,බීමට,-0.11116055733346776
1412,ඇරගන්න,-0.11135043983904117
2514,කඩයක්වත්,-0.11135043983904117
6187,නැහැනේ?,-0.11135043983904117
4421,ජාතිවාදී,-0.11137381188100305
1546,ඉදල,-0.11153903567689467
1073,ආඩම්බරයකට,-0.11160339936471629
9226,මෙච්චරක්,-0.11160339936471629
5544,දුවන,-0.11168878409752063
1786,උත්තර,-0.11171993069932763
1891,උපකරණ,-0.11172780393056628
5751,දෙසපලුවෝ,-0.11172780393056628
6245,නිපැයුම්,-0.11172780393056628
9529,යවනවා,-0.11179959030583497
11133,විසින්ම,-0.11190164162414905
2893,කවුරුවත්,-0.11194748206937125
384,අන්තවාදී,-0.1124016032783101
1399,ඇමෙරිකා,-0.1124016032783101
1581,ඉන්දියානු,-0.1124016032783101
1711,ඉස්ලාමිය,-0.1124016032783101
2299,ඔත්තු,-0.1124016032783101
2962,ක්‍රියාත්මකවන,-0.1124016032783101
5888,ධහ,-0.1124016032783101
10853,විකිලීක්ස්,-0.1124016032783101
11626,සබඳතා,-0.1124016032783101
12418,සේවා,-0.1124016032783101
12489,හතරක්,-0.1124016032783101
13001,හෙළිකර,-0.1124016032783101
11235,වෙනවනේ,-0.11249031562241694
5008,දක්ෂයින්ට,-0.11254203931254167
9067,මිනිස්සුන්ව,-0.1125637601277955
4084,ගෙනියන්න,-0.11267895418041658
4095,ගෙවන,-0.11274816901095493
4992,ද?,-0.1127866448332199
4479,ජීවිතේ,-0.11303138335943963
10629,වානේ,-0.11337045321108956
12064,සිංහලෙන්,-0.11343029059097805
4881,තිස්සේ,-0.11357382176256067
8342,බෙදුම්වාදය,-0.11362260891998573
762,අරයා,-0.11371698245548223
4180,ගෝලයා,-0.11371698245548223
6036,නහය,-0.11371698245548223
4651,තරමින්,-0.1137332689317756
5130,දරුවාගේ,-0.11389009316631123
6092,නැගල,-0.11391964700291814
6338,නිශාන්ත,-0.11401457312080394
4110,ගේට්ටු,-0.11404008747062161
12500,හදනවාට,-0.11404008747062161
13028,හොද?,-0.11404008747062161
3043,කාරයෙක්,-0.11445050458168006
10731,වැඩිකල්,-0.11448099778814541
10047,ලග,-0.11451908492656752
2985,කා,-0.11453556522045633
5144,දවසක,-0.11462707368421667
3067,කාලගුණය,-0.11466551632874716
340,අදුරු,-0.11475307303000595
2525,කඩාකප්පල්කාරී,-0.11475307303000595
6598,පක්ෂයකින්,-0.11475307303000595
12999,හෙළා,-0.11475307303000595
13132,ළමයින්ගේ,-0.11475307303000595
8672,මය,-0.11506446834079169
12216,සිල්යල්ල,-0.11506446834079169
2357,ඔයගොල්ලෝ,-0.11519372900421473
7973,බයිලාව,-0.11519372900421473
10582,වහන්සේලාට,-0.11547430188080893
7070,ප්‍රයෝජන,-0.11551642361574267
2964,ක්‍රියාව,-0.11569485192686704
5295,දැනුමක්,-0.11582887098677905
3274,කිරි,-0.11594327573035823
9490,යන,-0.11598081357629716
4238,චිත්‍රපටි,-0.11615484170022929
1292,ඇතැම්,-0.11617585739972526
145,අං,-0.11635852007930203
5582,දෙකකුත්,-0.11635852007930203
6418,නෙමේනේ,-0.11635852007930203
2312,ඔබගේ,-0.11654554442038517
10964,විනාස,-0.11675618866185856
5665,දෙමව්පියනුත්,-0.11677937916612532
8484,භාෂා,-0.116897279102262
3987,ගිහි-පැවිදි,-0.11693739940159484
6648,පඬිවරුන්,-0.11693739940159484
7642,පුරවරයට,-0.11693739940159484
6820,පරිස්සම්,-0.11704117436466076
8874,මාධ්‍යට,-0.1170583919932606
5556,දුෂණ,-0.11713493667294868
439,අනුකම්පාවක්,-0.11729213088951518
9321,මේ,-0.11729275304768463
10265,ලොකුවට,-0.11730285347351364
5209,දානවා,-0.1174613370336849
11218,වෙද්දී,-0.11772872588469227
3229,කියලත්,-0.1178502724986708
3566,කොරන,-0.1178502724986708
3570,කොරමු,-0.1178502724986708
4275,චේතනාව,-0.1178502724986708
4635,තරග,-0.1178502724986708
4641,තරඟය,-0.1178502724986708
5024,දකිමි,-0.1178502724986708
1558,ඉදිරියගැන,-0.11788377584416145
6569,නොසිතන,-0.11788377584416145
3605,කොහේ,-0.11795212000477631
4171,ගොවියො,-0.11807341361618803
5027,දකුණ,-0.11807700161966181
7464,පිරිමින්ට,-0.11812797656924778
7000,ප්‍රජාතන්ත්‍රවාදය,-0.11813433558268567
2622,කපටි,-0.11815672177222093
11098,විශේෂඥයන්ගේ,-0.1181692595433747
9851,රාවනා,-0.11821818467163416
6180,නැවිල්ල,-0.11827509695093767
6372,නීතියෙ,-0.11827509695093767
2828,කලස්,-0.11832798645384845
6559,නොවෙයිනේ,-0.11832798645384845
7659,පුරාවටම,-0.11832798645384845
7721,පෙන්නගෙන,-0.11832798645384845
10616,වාගෙයි,-0.11832798645384845
8141,බැංකු,-0.11840591072457722
87,60%,-0.11857160001222036
2547,කණ්ණාඩි,-0.11857160001222036
7140,පාට,-0.11857160001222036
11245,වෙනස්කළ,-0.11857160001222036
12077,සිටිනතුරු,-0.11857160001222036
3717,ගන්නේකත්,-0.11876138873659095
3863,ගැටගහ,-0.11876138873659095
7069,ප්‍රයෝගික,-0.11876138873659095
8545,මට්ටම,-0.11876138873659095
10641,වාර්ෂික,-0.11876138873659095
5840,දේශීය,-0.11876672068050813
10221,ලිව්වේ,-0.1187797434912869
300,අදවත්,-0.11883020736481077
1645,ඉරංග,-0.11883020736481077
2788,කරුණකර,-0.11883020736481077
8541,මචෝ,-0.11883020736481077
10628,වාදෙ,-0.11883020736481077
10571,වහගෙන,-0.1189260085083044
4865,තියෙන්න,-0.1190431498628281
1052,ආගම,-0.11910658639231864
13006,හේ,-0.11913815409359163
2750,කරපින්නාගත්,-0.1192556208206139
3909,ගැලවුම්කරුවන්,-0.1192556208206139
4902,තුනට,-0.1192556208206139
5642,දෙපරන්ද,-0.1192556208206139
6107,නැට්ට,-0.1192556208206139
6162,නැමෙන,-0.1192556208206139
7637,පුප්පාගෙන,-0.1192556208206139
11059,විලිස්සමින්,-0.1192556208206139
11727,සමාජවාදය,-0.1192556208206139
12989,හෙලිවනවිට,-0.1192556208206139
9984,රෝද,-0.1193157384150387
7208,පාලකයන්ට,-0.11933700619279536
8499,භේදයක්,-0.11959190653760923
11724,සමාජයම,-0.11959190653760923
275,අතින්ම,-0.11959350697790112
1599,ඉන්නත්,-0.11959350697790112
2932,කළුවරේ,-0.11959350697790112
5393,දියුණුවක්,-0.11963275451281569
12262,සුජානි,-0.11963275451281569
9196,මුලින්,-0.11972829382565772
6498,නොදැන,-0.11984633617763824
948,අස්සේ,-0.11994289093506007
10724,වැඩමනේ,-0.12014749736988647
314,අදහස්වලින්,-0.12015589682358423
3270,කියෙද්දී,-0.12015589682358423
4001,ගුගුල්,-0.12015589682358423
5719,දෙවරක්,-0.12015589682358423
8857,මාගලී,-0.12015589682358423
13165,‍නැහැ,-0.12015589682358423
2387,ඔවා,-0.12020156092559149
7680,පුලුවන්නම්,-0.12020156092559149
9760,රටෙ,-0.12020156092559149
10553,වසන්ත,-0.12054388887063282
5860,දොස්තරලා,-0.12071192520270567
9343,මේගොල්ලන්ගෙ,-0.12085493775710159
4672,තරුණයා,-0.12087854171630123
6993,ප්‍රකාශය,-0.12090063184646234
3489,කෝට්,-0.1209537673997509
3715,ගන්නේ,-0.1209537673997509
4315,ජනතාවගේ,-0.1209537673997509
6426,නේ,-0.1209537673997509
7809,පොලිසියේ,-0.1209537673997509
9326,මොකද,-0.1209537673997509
12944,හීලෑ,-0.12108209764019921
8699,මරාගෙන,-0.12110534802586195
1086,ආණ්ඩුවෙන්,-0.12112019962953999
6033,නසිනවට,-0.12112019962953999
9660,යෙහෙකැයි,-0.12112019962953999
3146,කැරැල්ලක්,-0.12112107171364488
1057,ආගම්,-0.12126605136722098
706,අයම,-0.12140844662684944
4287,ඡන්දෙ,-0.12141406838640026
9204,මුස්ලිම්,-0.1214347383743203
1944,උරුමේ,-0.12148426565746383
740,අයුරින්,-0.12165867366979363
11292,වෙලාවක්,-0.12178124249007605
1611,ඉන්නා,-0.12194823592333875
433,අනිවාර්යයෙන්ම,-0.12198250510204378
9272,මෙරටේ,-0.12198682094031067
4777,තැපැල්,-0.12207501005000573
9528,යවනවලු,-0.12207501005000573
10563,වස්තුවක්,-0.12207501005000573
3977,ගිරිය,-0.1221015835643411
10186,ලෑස්ති,-0.1222554515028241
778,අරිනවද?,-0.12226999432954942
3366,කුනුවෙන්න,-0.12226999432954942
5606,දෙනවද?,-0.12226999432954942
799,අල්ලාහ්ගේ,-0.1223483430639674
3140,කැමැත්තට,-0.1223483430639674
7181,පාපය,-0.1223483430639674
7235,පාවාදීමේ,-0.1223483430639674
7902,බංගලාදේශයට,-0.1223483430639674
5394,දියුණුවට,-0.1224032045758281
9748,රටම,-0.12246110566040572
671,අමාරුද?,-0.12254612353415172
2219,එහෙමද?,-0.12254612353415172
8989,මැරුනේ,-0.12254612353415172
9106,මිනීමරුවන්,-0.12254612353415172
1403,ඇමෙරිකාවත්,-0.12256928841319832
3111,කැඩුනට,-0.12256928841319832
10341,වගේද?,-0.12256928841319832
5886,ධර්මයෙන්,-0.12264710975486091
3947,ගෑස්,-0.12270006787576705
11230,වෙනව,-0.12270121904318032
3466,කෙල්ලගේ,-0.12270319185520025
6191,නෑනා,-0.12270319185520025
8658,මනුස්සයාට,-0.12270319185520025
2960,ක්‍රියාකාරකම්,-0.1228018162876604
1831,උද්ඝෝෂණය,-0.12280674418616838
7917,බඩට,-0.12298824371865387
5820,දේශපාලකයෝ,-0.12304773094658433
4818,තිබුනනේ,-0.12310988792013282
10945,විදේශිකයෝ,-0.12312539119460827
3115,කැතයිනේ,-0.12314161647569112
8715,මල්මාලයක්,-0.12314161647569112
10447,වඳුරාගේ,-0.12314161647569112
11900,ස්වාභාවිකව,-0.12314161647569112
10141,ලැජ්ජාවෙ,-0.12316306226607013
2350,ඔබෙල,-0.12318866307466109
3110,කැඩුණු,-0.12318866307466109
3452,කෙරනවා,-0.12318866307466109
4341,ජන්ද,-0.12318866307466109
7321,පැවැත්මයි,-0.12318866307466109
11495,සංහිදියාව,-0.12318866307466109
1657,ඉලක්කයක්,-0.12323837886707528
194,අච්චාරු,-0.12325054312750161
4230,චාරු,-0.12325054312750161
2436,ඕනවට,-0.1232530823893043
4192,ඝාතන,-0.12331596464711726
7950,බඳින,-0.12336007050823859
12149,සිදුවන්නේ,-0.12344898561987348
11807,සසරේ,-0.12346220098813261
3249,කියවල,-0.12348880317496329
6441,නොකන,-0.1236585598130716
2293,ඔච්චර,-0.123758242415619
7740,පෙන්වන්නේ,-0.12378787299950064
1458,ඇසුණු,-0.12381220617137866
3218,කියනු,-0.12381220617137866
7539,පිළිගෙන,-0.12381220617137866
11612,සඳහන්ව,-0.12381220617137866
12670,හාස්‍යජනකය,-0.12381220617137866
4121,ගොඩඒමක්,-0.12385055982241056
4931,තුරා,-0.12385055982241056
8886,මානසිකත්වයෙන්,-0.12385055982241056
5174,දහමට,-0.12385983031613174
2110,එන්නැති,-0.12388026472771918
7999,බලනවා,-0.12397982661531116
6116,නැත්තම්,-0.12453523565315061
8189,බැරියෑ,-0.12487607491544024
5413,දිලා,-0.12489973698868669
8441,බෝන්න,-0.12489973698868669
9582,යාලුවට,-0.12489973698868669
12068,සිගරට්,-0.12497723424603494
5681,දෙමාපියන්ටයි,-0.12506573933562387
5707,දෙයිද,-0.12506573933562387
8243,බියට,-0.12506573933562387
8676,මර,-0.12506573933562387
11728,සමාජෙන්,-0.12506573933562387
12619,හරියන්න,-0.12506573933562387
13122,ළමයටයි,-0.12506573933562387
8123,බාධාවක්,-0.12529868002475383
9258,මෙයාගෙ,-0.12529868002475383
5091,දම්වැල්,-0.12552207367749027
3546,කොන්දොස්තර-රියදුරු,-0.1258216973082431
9332,මේක?,-0.1258216973082431
5138,දල,-0.12583717586962637
11892,ස්වභාව,-0.12596246156493812
425,අනිද්දා,-0.12599487483496596
2900,කසිප්පුකාරයෝ,-0.12599487483496596
5922,නගී,-0.12599487483496596
6366,නීත්‍යනුකුලව,-0.12599487483496596
8622,මන්දගාමියි,-0.12599487483496596
1819,උදව්වෙන්ද,-0.12618836969777195
2233,එෆ්ට,-0.12618836969777195
3228,කියල?,-0.12618836969777195
5539,දුලී,-0.12618836969777195
8690,මරලත්,-0.12629876362430234
5293,දැනුනා,-0.12649143968388668
11187,වුනාද,-0.1266714805074185
6676,පත්තු,-0.12682443918438505
9088,මිනිසෙක්,-0.12683854197884914
7921,බඩුත්,-0.12688565083276027
1537,ඉතිහාස,-0.126973381597236
8472,භාරතය,-0.126973381597236
2237,එ්කත්,-0.12706727705005225
1203,ආර්ථිකයක්,-0.12707085749810665
3394,කුලුන,-0.12707085749810665
4559,ණයක්,-0.12707085749810665
4565,ණයබරින්,-0.12707085749810665
5507,දුප්පත්කමින්,-0.12707085749810665
6425,නෙළුම්,-0.12707085749810665
7567,පීඩාවිඳින,-0.12707085749810665
12501,හදනවානේ,-0.12707085749810665
11871,ස්තූති,-0.12710876232676327
2028,එක්කගෙන,-0.1273765070981083
1517,ඉඩම,-0.1275977194674837
6299,නිලධාරියාව,-0.1275977194674837
9845,රාමායනය,-0.12760360101678217
2746,කරන්නේ?,-0.1276201541959675
8866,මාතාවට,-0.12783729019906512
344,අධ්‍යයනය,-0.12804639340975985
381,අන්තර්ජාලයේත්,-0.12804639340975985
2187,එවැන්නක්,-0.12804639340975985
4711,ත්‍රිපිටකය,-0.12804639340975985
7358,පිටකයෙන්,-0.12804639340975985
7359,පිටකයේ,-0.12804639340975985
7729,පෙන්නවාද?,-0.12804639340975985
10672,වැකිය,-0.12804639340975985
12583,හමුවෙලා,-0.12804639340975985
9341,මේකේ,-0.12806212707846296
3580,කොල්ල,-0.1280760850964501
5913,නගරයේ,-0.12809449215554836
13047,හොඳටම,-0.12824044320027372
5161,දස,-0.12829871438699192
553,අපායවල්,-0.1284040364864499
11732,සමානකරන්න,-0.1284040364864499
794,අල්ලස,-0.12849240795325054
3680,ගතවෙලා,-0.12849240795325054
9731,රට?,-0.12849240795325054
6053,නාඩගමක්,-0.12852395608108916
6108,නැටුවත්,-0.12852395608108916
11233,වෙනවද?,-0.12852395608108916
12303,සුපර්,-0.12860735298867138
9636,යුද්ධයයි,-0.1286709422774279
10774,වැනසෙන්න,-0.1286709422774279
11231,වෙනවට,-0.1286709422774279
11260,වෙන්වී,-0.1286709422774279
11673,සම්පත,-0.1286709422774279
11819,සහජීවනයෙන්,-0.1286709422774279
3469,කෙල්ලෙක්,-0.1286889476080618
3880,ගැනනම්,-0.1288154195031701
7978,බයේ,-0.12881861613567033
10877,විජිත්,-0.1288897386300019
5781,දේම,-0.12904608372378923
12459,සෝබන,-0.12916665504662322
8395,බොන,-0.12923254662608114
6732,පන්සල්,-0.1293450785237918
8542,මට,-0.1294994874676623
12578,හමුදාවේ,-0.1297266518422915
12272,සුද්දයි,-0.12978582255808352
178,අගමැති,-0.12988785276656517
3411,කුළුණු,-0.13004539644358096
3429,කෙනාගේ,-0.13005709021745573
664,අමාත්‍යාංශ,-0.13007128296947146
1382,ඇමතිගෙ,-0.13007128296947146
2484,කටයුතුවලට,-0.13007128296947146
4071,ගෙන්නන්නෙ?,-0.13007128296947146
6307,නිලධාරීන්ට,-0.13007128296947146
6781,පරම්පාරාවම,-0.13007128296947146
12493,හත්මුතු,-0.13007128296947146
7982,බරපතල,-0.13012324293374228
10303,වංචාවන්ට?,-0.13012324293374228
12635,හාඟන්නු,-0.13016573087972663
12802,හිඟන්නන්ට,-0.13016573087972663
1953,උවමනාව,-0.130223520133091
2079,එතුමන්,-0.130223520133091
4112,ගේට්ටුවෙන්,-0.130223520133091
4235,චිත්‍ර,-0.130223520133091
6631,පටි,-0.130223520133091
10051,ලගේ,-0.130223520133091
5856,දොස්තරල,-0.13025643855236496
1207,ආරාධනා,-0.13050798476285058
2772,කරහම,-0.13050798476285058
11899,ස්වාභාවිකයි,-0.13050798476285058
11145,විහිළුකාර,-0.13060908016537887
7215,පාලකයෝ,-0.1307143809471563
1766,උගන්වන්නේ,-0.13077540569904625
2227,එළවලු,-0.13077540569904625
3382,කුඹුරු,-0.13077540569904625
6054,නාඩගම්,-0.13077540569904625
8213,බැස,-0.13077540569904625
10525,වලදීත්,-0.13077540569904625
12300,සුන්වී,-0.13077540569904625
1474,ඇහෙන,-0.13080421328726669
3295,කිවත්,-0.13080421328726669
4738,තාප්පෙන්,-0.13080421328726669
7157,පාත්,-0.13080421328726669
8652,මනුස්සයත්,-0.13080421328726669
9747,රටනම්,-0.13080421328726669
11259,වෙන්නේනම්,-0.13080421328726669
7150,පාඩමක්,-0.13090164669590018
1016,අළෙවි,-0.1310618631183495
1069,ආචාර්යවරයෙක්,-0.1310618631183495
12117,සිතීම,-0.1310618631183495
12565,හමාරය,-0.1310618631183495
1068,ආචාර්ය,-0.13109508451901616
2373,ඔයාලා,-0.13137758772080904
241,අතපසුවීම්,-0.1314349792235739
874,අවස්ථාවේදී,-0.1314349792235739
1823,උදවියයි,-0.1314349792235739
4402,ජාතිකත්වය,-0.1314349792235739
8426,බොහෝවිට,-0.1314349792235739
12148,සිදුවන්නටත්,-0.1314349792235739
12693,හැඟීම,-0.1314349792235739
6899,පස්සෙන්,-0.13149823100965466
7508,පිස්සුද?,-0.1316234817452063
7947,බනින්නේ,-0.1316234817452063
353,අධිකරණ,-0.13180506462811997
1811,උතුරන්න,-0.13200607157125635
5767,දේශපාලඥයෝ,-0.13209982760224864
9801,රවටමින්,-0.13209982760224864
11788,සලමින්,-0.13209982760224864
1219,ආවහම,-0.13226485593756848
4697,තවුතිසාවේ,-0.13226485593756848
247,අතරමැදියෝ,-0.13238587755999823
6011,නවත්තයි,-0.13238587755999823
10734,වැඩිගානට,-0.13238587755999823
10863,විකුනන්නයි,-0.13238587755999823
11331,වේනනේ,-0.13238587755999823
11545,සතියක්,-0.13238587755999823
13163,ෙම්,-0.13238587755999823
872,අවස්ථාවක්,-0.1324181062625759
13140,ළමුන්,-0.1325291379599395
1936,උරදෙන,-0.13256445882820225
3631,කෝටිපතියන්,-0.13256445882820225
4062,ගෙනයාමට,-0.13256445882820225
5131,දරුවාද,-0.13256445882820225
5203,දානපතියන්ගෙන්,-0.13256445882820225
6234,නින්දාවකි,-0.13256445882820225
7397,පිදිය,-0.13256445882820225
9712,රජයක්ද,-0.13256445882820225
10029,ලක්පුතුට,-0.13256445882820225
11424,ශෝචනීය,-0.13256445882820225
11653,සමන්විත,-0.13256445882820225
12312,සුබසාධක,-0.13256445882820225
6112,නැතත්,-0.132838696419302
12299,සුන්දරයි,-0.1330030438162604
372,අනවසර,-0.13302871000941816
3149,කැලෑ,-0.13302871000941816
4130,ගොඩදානවා,-0.13302871000941816
8610,මනම්පිටියේ,-0.13302871000941816
8951,මැණික්,-0.13302871000941816
9304,මෙහෙනුත්,-0.13302871000941816
10423,වනසන්න,-0.13302871000941816
10905,විද්‍යාඥ,-0.13302871000941816
11053,විල්පතුවේ,-0.13302871000941816
11494,සංහාරය,-0.13302871000941816
13151,ෆෙනර්,-0.13302871000941816
13159,ෆ‍්‍රෑන්ක්,-0.13302871000941816
11490,සංස්කෘතියක්,-0.1330562544260688
11143,විහිලුවට,-0.13314304112494801
10241,ලෙස,-0.1331685688850109
2084,එතුමාගේ,-0.13320876444993154
7542,පිළිතුරු,-0.13328081079201196
11113,විසදෙනකල්,-0.13328081079201196
9434,මොළය,-0.13338089872174408
2064,එඩිතර,-0.13339601202836848
8594,මතුරුවන්,-0.1334437296178711
13098,හෝටල්,-0.13348146940051422
4618,තමන්ට,-0.13350897009666463
3478,කෙසෙල්,-0.13357709583739685
4658,තරහක්,-0.13366740713770406
9513,යන්නෙ,-0.1336721979492395
2277,ඒවට,-0.13377325847479185
183,අගයක්,-0.13378576627278957
310,අදහසයි,-0.13392151783299944
6642,පණිවිඩ,-0.13392151783299944
8561,මණ්ඩලයක්,-0.13392151783299944
5812,දේශපාලක,-0.13393244963575837
11538,සත්‍යයා,-0.1340589419008375
9751,රටවලට,-0.13419502051224996
8881,මානව,-0.13446453067495404
12691,හැගීම්,-0.1345283892515325
852,අවයව,-0.13454756044656208
6454,නොකළහොත්,-0.13454756044656208
8260,බිලිවේවි,-0.13454756044656208
10686,වැට්,-0.1346580407477373
3827,ගහල,-0.13469563015986613
3203,කියන්ඩ,-0.13479013170055473
812,අලියාගේ,-0.1348237825437999
718,අයිතිකරුවන්,-0.13497996440678708
2881,කව්රුන්ද?,-0.13497996440678708
3650,ඛෙදවාචකයේ,-0.13497996440678708
9612,යුත්තෝ,-0.13497996440678708
12775,හැරෙන්නට,-0.13497996440678708
2051,එකී,-0.13500989617019538
10144,ලැබිය,-0.1350798566322389
797,අල්ලාගෙන,-0.1351028631259628
11287,වෙලාගෙන,-0.13511617537136447
3161,කෑ,-0.1351477529668269
6218,නිදහසින්,-0.13528224436511763
8556,මඩිය,-0.13528224436511763
8721,මල්ලිලාගේ,-0.13528224436511763
2865,කවදද,-0.1354248449238054
7089,ප්‍රශ්නය,-0.1356326820438662
283,අතිශයින්ම,-0.13565087135559656
1516,ඉඩදෙන්නේ,-0.13565087135559656
4454,ජීවත්වෙන,-0.13565087135559656
911,අවොත්උඹවත්,-0.1356847203198633
1543,ඉදපන්,-0.1356847203198633
1929,උඹ,-0.1356847203198633
1963,උස්සගෙන,-0.1356847203198633
1970,උසාවි,-0.13604843382957627
2156,එරෙන්න,-0.13610911658114463
2448,ඕනෙලු,-0.13610911658114463
4634,තර,-0.13614621539728414
10333,වගෙ,-0.13614732823406986
4552,ඩෙංගු,-0.1362010101529976
8606,මදුරුවෝ,-0.1362010101529976
10609,ව්‍යාපාර,-0.13622708133701134
8723,මල්ලේ,-0.13631225325120455
11453,සංචාරකයන්ගෙන්,-0.13632434981254304
7052,ප්‍රභූලා,-0.13655741668690755
12055,සිංහබාහු,-0.13655741668690755
6099,නැගිටින්නේ,-0.13680193620172054
12992,හෙළ,-0.13685193652752067
2464,ඖෂධ,-0.13686069972803805
11716,සමාජ,-0.13687824265865656
3322,කිසිවකුට,-0.13693268570033038
4008,ගුණමකුවූ,-0.13693268570033038
6863,පවතින්නට,-0.13693268570033038
8188,බැරිය,-0.13693268570033038
12061,සිංහලයාටද,-0.13693268570033038
12150,සිදුවනු,-0.13693268570033038
10515,වල,-0.1369462711886292
6190,නෑත,-0.1369629550656869
8437,බෝදිපුජා,-0.1369629550656869
12366,සෙත්පතා,-0.1369629550656869
3611,කොහොමද?,-0.13701440735863898
1863,උනහම,-0.13710252326575237
3791,ගවයන්,-0.13710252326575237
5282,දැනත්,-0.13711845819002894
3405,කුස්සිය,-0.1371868351926964
7273,පැත්තෙන්,-0.1371868351926964
11397,ශාලාවක්,-0.1371868351926964
11398,ශාලාවේ,-0.1371868351926964
12235,සිහි,-0.13719753738219861
889,අවාසනාවට,-0.13723948808839856
4158,ගොල්ලන්ට,-0.13730597534809733
721,අයිතිකාරයෝ,-0.13739813334189022
1763,උගන්නවන්න,-0.13739813334189022
1897,උපත්,-0.13739813334189022
11487,සංස්කෘතිකයේ,-0.13739813334189022
11592,සදාචාරයේ,-0.13739813334189022
336,අදින්න,-0.13749679056431283
13153,ෆෛරූස්,-0.13758094031894255
3354,කුකුළු,-0.1376896027611199
4166,ගොවිපලවල්,-0.1376896027611199
7183,පාපයක්ද?,-0.1376896027611199
2367,ඔයාම,-0.13774234749112202
4810,තිබුණාට,-0.13774234749112202
2108,එන්නම,-0.1377626569507208
149,අංගසමිපූර්ණ,-0.13791183404264912
639,අම්මප,-0.13791183404264912
2662,කමල,-0.13791183404264912
5924,නගේ,-0.13791183404264912
7510,පිස්සෙක්,-0.13791183404264912
1728,ඉ්සසරහට,-0.13793965445671386
12624,හලාල්,-0.13793965445671386
5688,දෙයකට,-0.13800603704560957
4859,තියෙනවද?,-0.1381103624559558
1032,අැතිව,-0.13830197421058366
4435,ජිවත්විය,-0.13830197421058366
6932,පහසුකමි,-0.13830197421058366
9327,මොඩයන්,-0.13830197421058366
9457,ඹවුන්ට,-0.13830197421058366
10799,වැරදුනොත්,-0.13830197421058366
1602,ඉන්නයි,-0.13857731707961887
1988,එකකම,-0.13857731707961887
2173,එල්ලිලා,-0.13857731707961887
4018,ගුණේ,-0.13857731707961887
6866,පවතී,-0.13859876690877976
9362,මේවායින්,-0.13867842832336086
10382,වත්කමක්?,-0.13867842832336086
1964,උස්සන්,-0.13874808164622252
2529,කඩු,-0.13874808164622252
3911,ගැව්නත්,-0.13874808164622252
5099,දයක්,-0.13874808164622252
10667,වාහනයක,-0.13874808164622252
11108,විසදා,-0.13874808164622252
3250,කියවලා,-0.13883081270458622
2565,කතාද?,-0.1388714705849377
6424,නෙවේ,-0.13894063521296465
7084,ප්‍රශංසා,-0.1389460999503193
11157,වීමේ,-0.1391061952432643
217,අඩුම,-0.13921544653781417
12193,සියල්ලෝම,-0.1392362823745054
619,අමතකද?,-0.1393373717033426
900,අවුරැද්දක්,-0.1393373717033426
7401,පිදූ,-0.1393373717033426
7976,බයිසිකල්,-0.13935838772782508
9887,රැවටිලා,-0.13941181976750638
1046,ආක්‍රමණ,-0.13952642151177735
755,අරගෙන,-0.1395509105056384
10013,ලංකාවෙන්,-0.13955867648893078
7756,පෙනෙන්න,-0.13961326433200524
595,අපොයි,-0.1397000826720362
9146,මුට්ටියක්,-0.13972626823572468
9669,යොදවා,-0.1398271892439563
154,අකමැත්ත,-0.1399064055656845
2395,ඔවුන්ට,-0.140028223639775
10309,වගකිව,-0.1400678908898059
1374,ඇප,-0.14015520023526015
8973,මැදිරිවල,-0.14018754212260195
11905,සා,-0.14034306910377448
8546,මට්ටමකට,-0.1404561435475966
3864,ගැටගහගන්න,-0.14047231885427097
10914,විදිනකොට,-0.14047231885427097
1417,ඇරියා,-0.14064087151667684
12426,සොක්කෝ,-0.14067775318980452
9474,යටවෙලා,-0.14076506920820173
6546,නොවිය,-0.14095759390872484
7647,පුරවැසියන්,-0.14103768727277594
8237,බිමට,-0.14112905762207759
1678,ඉවත්,-0.14123376385811134
190,අගේට,-0.14144347318708506
6160,නැමිලා,-0.14144347318708506
2307,ඔපාදුමමයි,-0.14154677522948192
8848,ම්කේ,-0.14154677522948192
1472,ඇහුනේ,-0.14155980320894943
8916,මාරුවෙලා,-0.14158780845101324
251,අතහැර,-0.14164248645006888
